"TITRE";"ID";"CODE";"NOM_SOURCE";"AUTEUR";"CRITIQUE";"NOTE"
"LES MISÉRABLES";"5066";"40076635";"Transfuge";"Frédéric Mercier";"Malgré des maladresses (notamment dans l’enchaînement des situations, souvent artificiel et le jeu de certains comédiens, parfois caricatural), le résultat détonne par son ambition, sa forme et son discours.";"4"
"LES MISÉRABLES";"5067";"40076755";"Libération";"Luc Chessel";"En situant ses ""Misérables"" dans la cité des Bosquets, Ladj Ly renouvelle le film de banlieue à travers le regard d’un policier fraîchement débarqué, témoin des rivalités du quartier et des bavures de ses collègues.";"4"
"LES MISÉRABLES";"5068";"40076637";"Première";"Christophe Narbonne";"La dernière demi-heure, la plus dingue, certainement la plus polémique, est une démonstration de force cinématographique (on pense au cinéma viril de Walter Hill) qui restitue avec sauvagerie l’atmosphère de guerre urbaine ressentie lors des émeutes de 2005.";"4"
"LES MISÉRABLES";"5069";"40076742";"Le Nouvel Observateur";"Nicolas Schaller";"On se souviendra moins de son trio de flics et de leurs dialogues souvent démonstratifs que de ce qui se joue à la périphérie à travers deux personnages à peine sortis de l’enfance : un gavroche métisse virant black bloc christique et un binoclard solitaire qui balade son drone-caméra entre les barres HLM.";"3"
"LES MISÉRABLES";"5070";"40076584";"Voici";"A.V.";"Un thriller politique et humaniste sans clichés, sur le fond comme sur la forme. Impressionnant.";"5"
"LES MISÉRABLES";"5071";"40076773";"20 Minutes";"Caroline Vié";"Pour son premier long-métrage, Ladj Ly a réussi un coup de maître.";"5"
"LES MISÉRABLES";"5072";"40076739";"CNews";"La rédaction";"[...] le réalisateur de 39 ans signe une œuvre coup de poing, et rend hommage à ces quartiers où chacun tente de trouver sa place.";"5"
"LES MISÉRABLES";"5073";"40076786";"Sud Ouest";"Sophie Avon";"Fuyant les caricatures trop faciles, soucieux de ressusciter un univers qu’il connaît sur le bout des doigts et qu’il entend restituer dans toute sa palette de personnages et d’émotions contraires, Ladj Ly bâtit une fiction au lyrisme sourd, à mi-chemin d’une chronique policière et d’une tragédie moderne.";"4"
"LES MISÉRABLES";"5074";"40076089";"Cahiers du Cinéma";"Stéphane Delorme";"Le premier long métrage de fiction de Ladj Ly est un film urgent, brûlant, bouillonnant, mais aussi un film extrêmement dense qu’il faut déplier.";"5"
"LES NERFS À VIF";"5075";"40000611";"Positif";"Jean-Pierre Coursodon ";"L'amplification généralisée des effets répond certes à un double souci de ""dépasser"" l'original et de mettre le film au diapason des excès de violence à la mode dans la production hollywoodienne d'aujourd'hui. Positif 373, mars 92";"4"
"LES NERFS À VIF";"5076";"40000333";"Cahiers du Cinéma";"Thierry Jousse ";"La force du cinéma de Scorsese qui a toujours eu à faire avec l'abjection, c'est son caractère clinique et presque documentaire. Cahiers du cinéma 453, mars 92";"5"
"LES NERFS À VIF";"5077";"40000438";"Le Monde";"Danièle Heymann ";"Sur cette trame de thriller classique, Scorsese va, avec un brio agressif, une ostentation trépidante, décliner tout son savoir-faire. Le Monde, 20 mars";"5"
"LES NERFS À VIF";"5078";"40000543";"Libération";"Gérard Lefort ";"Brillant et funèbre. Libération, 18 mars 92";"5"
"LES NERFS À VIF";"5079";"40000694";"Télérama";"Vincent Rémy ";"Scorsese intègre « Les nerfs à vif » dans son univers et en fait peut-être le tournant de sa carrière. Ce diable d’homme n’a pas fini de remuer sa mauvaise conscience et celle de son pays. Télérama, 18 mars 92";"4"
"LES QUATRE CENTS COUPS";"5080";"40004138";"Le Monde";"Jean de Baroncelli";"Les Quatres cents coups sont un très beau film. (…) ce n'est pas l'œuvre d'un fabricant ingénieux (…) mais d'un homme qui nous parle à cœur ouvert de lui -même, ou tout au moins de l'enfant qu'il fut (…) 06/05/1959";"5"
"LES QUATRE CENTS COUPS";"5081";"18430895";"Les Inrockuptibles";"Jean-Baptiste Morain ";"Restauré numériquement, le premier long métrage de François Truffaut ressort sur les écrans. Un archiclassique.";"4"
"LES QUATRE CENTS COUPS";"5082";"18430879";"aVoir-aLire.com";"Edgar Hourrière ";"Un regard juste et émouvant sur la fin de l'enfance, avec Les 400 coups, Truffaut devenait le porte-drapeau de la Nouvelle Vague.";"4"
"LES QUATRE CENTS COUPS";"5083";"40016687";"France Soir";"Paul Guyot";"C'est un choc en plein coeur, un fracassant succès. Et pas pour des raisons telles que les ving-huit ans de l'auteur, son passage de la critique aisée à l'art difficile, son maigre budget ou son caractère exécrable. 06/05/1959";"5"
"LES QUATRE CENTS COUPS";"5085";"40004139";"Libération";"Simone Dubreuilh";"François Truffaut a fait un coup de maître. 05/05/1959";"5"
"LES QUATRE CENTS COUPS";"5086";"40004137";"Le Figaro";"Louis Chauvet";"Les quatre cents coups ne sont pas un chef-d'œuvre. Ils valent beaucoup mieux que rien. 05/05/1959";"3"
"LES QUATRE CENTS COUPS";"5087";"40004135";"Cahiers du Cinéma";"Fereydoun Hoveyda";"Les Quatre cents coups, c'est mieux qu'un chef-d'œuvre. (…) c'est un des films les plus originaux de la production française d'après-guerre. N°97, juillet 1959";"5"
"LES SENTIMENTS";"5088";"18376249";"Ciné Live";"Laurent Dijan";"<i>Voir la critique sur www.cinelive.fr</i>";"3"
"LES SENTIMENTS";"5089";"18374485";"MCinéma.com";"Camille Brun";"(...) Epaulée par un quatuor d'acteurs au mieux de leur forme, la première partie du film est parfaitement jubilatoire. (...) Puis, Les Sentiments suit le même chemin que la passion entre Jacques et Edith, des premiers émois à l'installation et à la routine.";"3"
"LES SENTIMENTS";"5090";"18374753";"Première";"Olivier de Bruyn";"L'énergie électrique des Sentiments réside (...) dans l'affrontement entre la dramaturgie hélas prévisible d'une histoire condamnée par les contingences et les élans irréductibles des deux amoureux fous. Le film travaille au corps le paradoxe et Noémie Lvovsky impose un rythme trépidant qui enchante et trouble.";"4"
"LES SENTIMENTS";"5091";"18374409";"Cahiers du Cinéma";"Marie-Anne Guerin";"Les Sentiments met l'adultère en valeur, traité comme une belle histoire d'amour. Merci à Noémie Lvovsky de l'avoir dévêtu de ses oripeaux puritains et extrait des genres auxquels tant de films l'avaient voué, du vaudeville ou du guignol à la tragédie en passsant par le drame bourgeois. (...) Le film met les pieds dans le plat tout en posant avec une rare intelligence, et sans désinvolture, la question de la liberté de chacun dans le couple.";"4"
"LES SENTIMENTS";"5092";"18374616";"Aden";\N;"La finesse de l'écriture du scénario et l'entrain des interprètes offrent plusieurs grandes scènes. Les plus réussies sont celles où l'humour frôle la noirceur. Mais ce méli-mélo bourgeois se fige dans un vernis, celui d'une fabrication de bon goût. Aucune éraflure. Acteurs bien à leur place, décors sursignifiants, ton distancié très à la mode (...).";"3"
"LES SENTIMENTS";"5093";"18374520";"aVoir-aLire.com";"Valérie Iniesta";"De cette histoire d'adultère, que ressort-il ? Que dit Les sentiments ? Que chacun souffre ? Le propos tombe un peu à plat... Malgré cela, le film conserve son charme. Il y avait là tous les ingrédients d'une excellente tragi-comédie, il reste un film de bonne facture, léger et plaisant.";"3"
"LES SENTIMENTS";"5094";"18374581";"Télérama";"Pierre Murat";"Une comédie décalée, déjantée, par moments carrément burlesque (Bacri, et son stylo qui fuit), où la vivacité du rythme et des couleurs crée une sorte de carnaval permanent, destiné à se protéger de la grisaille et du chagrin.";"5"
"LES SENTIMENTS";"5095";"18374499";"Studio Magazine";"Jean-Pierre Lavoignat";"<i>Voir la critique sur www.studiomag.com</i>";"4"
"LES SENTIMENTS";"5096";"18374749";"Le Nouvel Observateur";"Pascal Mérigeau";"Le film est (...) d'un humour ravageur (...) grâce au talent d'une cinéaste qui a réussi à marier ce que le cinéma a de plus en plus de mal à concilier, l'ambition, l'intelligence et l'ouverture. C'est comme un cadeau.";"5"
"LES SENTIMENTS";"5097";"18374515";"Le Monde";"Jean-Luc Douin";"En dépit des apparences, Les Sentiments n'est pas un film sur l'adultère, sur la morale sociale, la trahison conjugale, le cynisme, mais sur l'émotion, l'émerveillement, la jubilation, la joie, l'état de grâce que distille un transport amoureux. C'est un film sur la part d'enfance qui rôde en tout adulte(...).";"4"
"LES SENTIMENTS";"5098";"18374567";"Libération";"Philippe Azoury";"Cette Femme d'à côté version Voisin-voisine est une aventure (de cinéma) totalement insignifiante qui entend précisément séduire par un effet miroir : sur le spectateur sommé de s'y retrouver, la banalité de l'ensemble ne demande qu'à se muer en comédie humaniste, voire en confession brûlante.";"2"
"LES SENTIMENTS";"5099";"18374513";"Chronic'art.com";"Jean-Philippe Tessé";"La comédie de voisinage qui occupe la première partie du film glisse tout doucement vers le drame conjugal. C'est là que le film trouve son rythme, par le brio des dialogues et l'énergie habituelle de la cinéaste dans sa manière de saisir une forme d'emballement.";"4"
"LES SENTIMENTS";"5100";"18374620";"Le Figaroscope";"Marie-Noëlle Tranchant";"La réalisatrice a réuni un merveilleux quatuor de comédiens pour dire ces choses simples comme bonjour, tristes comme adieu. Tout va vite, légèrement, et laisse pourtant des traces profondes. C'est bien joli.";"4"
"LES SENTIMENTS";"5101";"18374735";"L'Express";"Eric Libiot";"<i>Voir la critique sur www.lexpress.fr</i>";"5"
"LES SENTIMENTS";"5102";"18374595";"Les Inrockuptibles";"Jean-Baptiste Morain";"Tout le film tourne et joue sans cesse sur ce retour de l'âge tendre, sans aucune lourdeur psychologique, avec un vrai plaisir, une vraie gaieté et une folie qui contaminent parfois le spectateur et le ravissent.";"4"
"LES SENTIMENTS";"5103";"18376712";"Positif";"Frank Garbarz";"Avec Les sentiments, elle <i>(Noémie Lvovsky)</I> passe à l'âge adulte sans rien perdre du plaisir et de l'exaltation à filmer ses acteurs. Servi par des situations et des dialogues étincelants, un hymne à la fois ludique et... tragique.";"5"
"LES TEMPS MODERNES";"5104";"40003085";"Positif";"Barthélemy Amengual";"""Les temps modernes"" de Chaplin inaugurent (…) une attitude et une conscience neuves du cinéaste face à son art et à ses responsabilités. Avec ce film (…), Charlot-le-kid devient Charlot-le-grand. Positif 152-153, juillet 73";"5"
"LES TEMPS MODERNES";"5105";"18360957";"Aden";"Philippe Piazzo";"Euh... quelqu'un ne sait-il pas encore que ce film de Chaplin est un trésor du cinéma mondial ? Lointainement inspiré par René Clair (A nous la liberté), Chaplin y décrit un monde mécanisé où le grain de sable, c'est l'homme. Et il le fait avec une telle grâce poétique et une telle invention burlesque, que Les Temps modernes, âgé de presque 70 ans, enterre toute considération entre vieux et nouveau cinéma.";"5"
"LES TEMPS MODERNES";"5106";"40002970";"Le Monde";"Jean De Baroncelli";"Charlot prend définitivement place parmi les grands créateurs de notre époque. Le Monde, 5 octobre 54";"5"
"LES TEMPS MODERNES";"5107";"40003044";"Libération";"La rédaction";"""Les temps modernes"" est (…) drôle, profondément, irrésistiblement drôle. Libération, 2 octobre 54";"4"
"LES TEMPS MODERNES";"5108";"40002890";"France Soir";"Robert Chazal";"""Les temps modernes"" sont surtout un film plein de gags signés Charlot, c'est-à-dire qui comptent parmi les plus drôles du monde. France-Soir, 4 novembre 71";"4"
"LES TEMPS MODERNES";"5109";"18360765";"Le Figaroscope";" Françoise Maupin";"Une superbe satire contre le machinisme. Un des chefs-d'oeuvre de Chaplin en version restaurée.";"5"
"LES TEMPS MODERNES";"5110";"18360806";"Les Inrockuptibles";"Olivier Père";"Le film sans doute le plus ""parfait"" de Charles Chaplin. Un chef d'oeuvre intemporel où ses intentions politiques et sociales se font particulièrement virulentes.";"5"
"LES TEMPS MODERNES";"5111";"40002836";"Cahiers du Cinéma";"Carl Theodor Dreyer";"Il serait injuste de s'attarder sur le fait que, à côté de scène géniales, il y en a seulement d'amusantes. Dans l'ensemble, ce film est un évènement, comme l'ont été tous les films de Chaplin. Cahiers du cinéma 207, décembre 68";"4"
"LES VACANCES DE MONSIEUR HULOT";"5112";"19376682";"Metro";"Jérôme Vermelin";"<i>(2009)</I> (...) Une perle de poésie et d'humour absurde, qui influencera plusieurs générations de cinéastes.";"5"
"LES VACANCES DE MONSIEUR HULOT";"5113";"19385550";"Première";"Philippe Rouyer";"<i>(2009)</i> (...) l'acteur-réalisateur capte le charme d'une station balnéaire d'antan (...) Surtout, Tati élabore (...) un comique d'observation où les bruits sont plus éloquents que les dialogues.";"4"
"LES VACANCES DE MONSIEUR HULOT";"5114";"19376234";"Le Monde";"Jean-Luc Douin";"<i>(2009)</I> C'est sur ce point que la restauration est capitale. Le travail entrepris sur un film abîmé par le temps a permis de retrouver la version originale, son harmonie des noirs et des blancs (...) et de redécouvrir l'éventail sonore, si riche dès le démarrage à la gare : une véritable partition.";"4"
"LES VACANCES DE MONSIEUR HULOT";"5115";"19375489";"Elle";"Anne Diatkine";"<i>(2009)</I> C'est agréable quand un film renaît, surtout lorsqu'il a été autant choyé, travaillé, monté, remonté par son auteur et qu'il s'agit d'un chef-d'oeuvre. (...)";"5"
"LES VACANCES DE MONSIEUR HULOT";"5116";"19381793";"Brazil";"Franck Unimon";"Apparamment inoffensif, Tati est, dans le fond, plutôt incisif, voire poignant. (...) <i>Les Vacances de Monsieur Hulot</i> n'a pas pris une ride (...)";"5"
"LES VACANCES DU PETIT NICOLAS";"5117";"40013744";"Télé 2 semaines";"Thomas Colpaert";"Les gags paraissent plus convenus et ne font que légèrement sourire. Ce qui n’empêche pas ce spectacle familial de rester sympathique.";"3"
"LES VACANCES DU PETIT NICOLAS";"5118";"40013743";"Télérama";"Guillemette Odicino";"Comme dirait Nicolas : ces vacances, elles sont chouettes !<br/><br/>";"3"
"LES VACANCES DU PETIT NICOLAS";"5119";"40013759";"Le Parisien";"Alain Grasset";"(...) on retrouve la plupart des ingrédients qui font la recette du succès : bêtises, blagues de potache, amourettes…";"4"
"LES VACANCES DU PETIT NICOLAS";"5120";"40013717";"20 Minutes";"Caroline Vié";"(...) un film sous influences estivales, festives et délirantes.";"4"
"LES VACANCES DU PETIT NICOLAS";"5121";"40013769";"Le Dauphiné Libéré";"La Rédaction";"C’est le temps des copains, des bêtises, et de toute une série d’aventures qui adaptent Sempé et Goscinny avec bonhomie et sourire, dans une reconstitution d’époque nostalgique et réussie.";"4"
"LES VACANCES DU PETIT NICOLAS";"5122";"40013648";"TF1 News";"Melinda Davan-Soulas";"On file avec plaisir à la mer en compagnie de Nicolas et ses nouveaux amis pour suivre leurs péripéties et leurs farces. Mention spéciale à Kad Merad en père dépassée par la situation.";"4"
"LES VACANCES DU PETIT NICOLAS";"5123";"40013570";"Télé 7 Jours";"Isabelle Magnier";"Le scénario, light comme une glace à l'eau, enchaîne les saynètes humoristiques.";"4"
"LES VACANCES DU PETIT NICOLAS";"5124";"40013184";"Studio Ciné Live";"Xavier Leherpeur";"Voir le site de Studio Ciné Live.";"2"
"LES VACANCES DU PETIT NICOLAS";"5125";"40013663";"aVoir-aLire.com";"Frédéric Mignard";"<span>(...) un spectacle de saison un peu périmé, mais divertissant.</span>";"2"
